"Date de vaccination","0-4 ans","5-11 ans","12-17 ans","18-29 ans","30-49 ans","50-69 ans","70-79 ans","80 ans et plus","Ensemble du Québec","12 ans et plus"
"2021-08-26 00:00:00",0.0296849683,0.0090849488,73.84198539,78.493980926,80.913363357,93.497565295,97.911503653,96.963846518,75.713022089,86.44693782
"2021-08-27 00:00:00",0.029932343,0.0090849488,74.100242568,78.730825664,81.076895654,93.557163449,97.92945267,96.976779095,75.824712018,86.574452366
"2021-08-28 00:00:00",0.029932343,0.0090849488,74.320598522,78.89539149,81.194136136,93.601394365,97.940863117,96.984631017,75.90656353,86.667910646
"2021-08-29 00:00:00",0.029932343,0.0093877804,74.483133074,79.013855542,81.272967989,93.627630025,97.949581211,96.991559184,75.962927576,86.732240629
"2021-08-30 00:00:00",0.029932343,0.0096906121,74.640907937,79.18767507,81.380485876,93.664333222,97.963555803,97.0005658,76.037686923,86.817574419
"2021-08-31 00:00:00",0.029932343,0.0096906121,74.795157105,79.401093771,81.505083998,93.710924903,97.981248405,97.012805561,76.125370808,86.917692117
"2021-09-01 00:00:00",0.029932343,0.0096906121,74.970736729,79.604091637,81.623857321,93.752260543,97.997274314,97.024583444,76.209905211,87.01421373
"2021-09-02 00:00:00",0.029932343,0.0098420279,75.207839736,79.842937175,81.767813042,93.80486549,98.016633611,97.041211043,76.313744767,87.132764699
"2021-09-03 00:00:00",0.029932343,0.0099934437,75.448468438,80.068860878,81.911549786,93.856178698,98.03445442,97.055760193,76.415368021,87.248785089
"2021-09-04 00:00:00",0.029932343,0.0099934437,75.659833869,80.231092437,82.013505648,93.897113454,98.046249489,97.061995543,76.491317172,87.335504037
"2021-09-05 00:00:00",0.029932343,0.0099934437,75.78235178,80.343887555,82.076045584,93.919340269,98.052403437,97.064997748,76.538396081,87.389258864
"2021-09-06 00:00:00",0.029932343,0.0099934437,75.866615897,80.449429772,82.129957812,93.936355586,98.059070215,97.069847465,76.578406155,87.434942475
"2021-09-07 00:00:00",0.029932343,0.0099934437,76.044663508,80.601573963,82.229461127,93.974617779,98.074583294,97.08116347,76.649981027,87.51666686
"2021-09-08 00:00:00",0.0301797177,0.0099934437,76.299218706,80.800070028,82.362161412,94.030697058,98.093686177,97.099176703,76.747288326,87.62775928
"2021-09-09 00:00:00",0.0304270925,0.0099934437,76.539671123,80.994231026,82.49937263,94.092121463,98.118430179,97.116497119,76.846135371,87.740609787
"2021-09-10 00:00:00",0.0306744672,0.0099934437,76.748568568,81.172719088,82.646963375,94.156129345,98.138174098,97.13705068,76.943850936,87.852168367
"2021-09-11 00:00:00",0.0306744672,0.0101448595,76.910574265,81.326780712,82.750408283,94.201384744,98.151251239,97.146288235,77.017198849,87.935903896
"2021-09-12 00:00:00",0.030921842,0.0101448595,77.018107971,81.422569028,82.817459153,94.229223941,98.159584711,97.151830768,77.063916151,87.989232519
"2021-09-13 00:00:00",0.030921842,0.0102962753,77.164953179,81.543450714,82.906057396,94.262898234,98.17086695,97.161992079,77.124514499,88.058410559
"2021-09-14 00:00:00",0.030921842,0.0102962753,77.311445817,81.671752034,82.994305275,94.299066919,98.18445692,97.176772167,77.187119183,88.129892758
"2021-09-15 00:00:00",0.030921842,0.0102962753,77.420918655,81.826647326,83.102085935,94.345302258,98.20227773,97.197094789,77.259498922,88.212536142
"2021-09-16 00:00:00",0.030921842,0.0102962753,77.593854008,81.99779912,83.232027104,94.399555286,98.225996074,97.219033983,77.346972841,88.312414102
"2021-09-17 00:00:00",0.030921842,0.0104476911,77.758327692,82.160030679,83.359822295,94.451848434,98.243304055,97.235661582,77.430714042,88.408016715
"2021-09-18 00:00:00",0.030921842,0.0104476911,77.901999774,82.288915566,83.452055562,94.493317702,98.255611953,97.24651571,77.495348392,88.481816391
"2021-09-19 00:00:00",0.030921842,0.0104476911,77.978683646,82.353441377,83.500580947,94.512248356,98.260740243,97.250903548,77.528021341,88.519122454
"2021-09-20 00:00:00",0.030921842,0.0104476911,78.033508208,82.442143524,83.562069792,94.537192277,98.268432679,97.257369837,77.56799642,88.564766109
"2021-09-21 00:00:00",0.030921842,0.0104476911,78.089743047,82.54193344,83.63087248,94.565165102,98.281766235,97.267531148,77.613057328,88.616216776
"2021-09-22 00:00:00",0.030921842,0.0105991069,78.177709144,82.659647192,83.716492631,94.60088836,98.293945925,97.281849359,77.669351385,88.680480165
"2021-09-23 00:00:00",0.030921842,0.0107505228,78.28489028,82.778194611,83.805835396,94.63812607,98.307535895,97.297322264,77.728608287,88.748126539
"2021-09-24 00:00:00",0.030921842,0.0107505228,78.424860382,82.903161265,83.89955771,94.674472926,98.320613036,97.310023902,77.791667896,88.820128172
"2021-09-25 00:00:00",0.030921842,0.0107505228,78.547202008,82.993947579,83.970287399,94.703871118,98.328433679,97.317183008,77.840076586,88.875401347
"2021-09-26 00:00:00",0.030921842,0.0107505228,78.612603655,83.050386821,84.008170484,94.71718939,98.333305555,97.32087803,77.866508897,88.905581831
"2021-09-27 00:00:00",0.030921842,0.0109019386,78.661081965,83.10690943,84.052272525,94.735941874,98.340356955,97.328037135,77.895297487,88.938439403
"2021-09-28 00:00:00",0.030921842,0.0109019386,78.714319964,83.185107376,84.110695687,94.759282256,98.348690427,97.337505629,77.932671328,88.981112957
"2021-09-29 00:00:00",0.030921842,0.0109019386,78.789593558,83.285230759,84.186768424,94.787522338,98.364716335,97.349976329,77.981406631,89.036759058
"2021-09-30 00:00:00",0.030921842,0.0112047702,78.875444238,83.403444711,84.275979803,94.822265656,98.37946017,97.361985151,78.038458896,89.101874853
"2021-10-01 00:00:00",0.030921842,0.0112047702,78.974163705,83.514655862,84.35989193,94.855271809,98.393178348,97.371222706,78.093259866,89.164446749
"2021-10-02 00:00:00",0.030921842,0.0112047702,79.087691093,83.596521942,84.424577844,94.881462925,98.399845126,97.381153078,78.137422588,89.214871867
"2021-10-03 00:00:00",0.030921842,0.0112047702,79.137050826,83.637955182,84.452519357,94.892509519,98.402537478,97.383924344,78.157205995,89.237460615
"2021-10-04 00:00:00",0.030921842,0.0112047702,79.179711739,83.693894224,84.494431625,94.908633982,98.408178598,97.389466878,78.184034907,89.26809394
"2021-10-05 00:00:00",0.030921842,0.0112047702,79.240353698,83.766840069,84.548124875,94.929747229,98.41792235,97.396625983,78.219332424,89.308396741
"2021-10-06 00:00:00",0.0311692167,0.0112047702,79.310867603,83.864962652,84.616927564,94.955537461,98.427537895,97.40540166,78.264136708,89.359541075
"2021-10-07 00:00:00",0.0311692167,0.0112047702,79.400420263,83.978424703,84.707014852,94.992775172,98.441897109,97.41787236,78.321620569,89.425176305
"2021-10-08 00:00:00",0.0311692167,0.0112047702,79.493322333,84.08121582,84.789613115,95.026894892,98.454333213,97.433576204,78.375010105,89.486136622
"2021-10-09 00:00:00",0.0311692167,0.0112047702,79.602442602,84.159580499,84.852196847,95.055224059,98.462666685,97.438656859,78.418297971,89.535562827
"2021-10-10 00:00:00",0.0311692167,0.0112047702,79.650392057,84.205015339,84.884298929,95.066716079,98.466256489,97.440504371,78.43980776,89.560122762
"2021-10-11 00:00:00",0.0311692167,0.0112047702,79.684238732,84.240779645,84.911014167,95.077183618,98.470487329,97.441428126,78.457339871,89.580140975
"2021-10-12 00:00:00",0.0311692167,0.0112047702,79.742236419,84.314642524,84.965583327,95.099633146,98.477795143,97.449741926,78.49301066,89.620869978
"2021-10-13 00:00:00",0.0311692167,0.0112047702,79.806932927,84.401760704,85.03425463,95.128140484,98.487795309,97.45921042,78.53662514,89.67066911
"2021-10-14 00:00:00",0.0311692167,0.0112047702,79.893841316,84.499633187,85.106560956,95.159097671,98.50087245,97.466831403,78.5850105,89.725915647
"2021-10-15 00:00:00",0.0311692167,0.0112047702,79.972816889,84.593170602,85.180619102,95.189475804,98.510359788,97.477916469,78.632427686,89.78005672
"2021-10-16 00:00:00",0.0314165914,0.0112047702,80.080703165,84.683623449,85.245348811,95.217493172,98.518308638,97.482535247,78.677768548,89.831813721
"2021-10-17 00:00:00",0.0314165914,0.0112047702,80.12495064,84.727224223,85.275129733,95.229386077,98.521000991,97.484613697,78.698193516,89.855135004
"2021-10-18 00:00:00",0.0314165914,0.0112047702,80.158268461,84.773409364,85.304385109,95.240521756,98.526898525,97.49015623,78.718385189,89.878189911
"2021-10-19 00:00:00",0.0314165914,0.0112047702,80.199166526,84.83451714,85.348443356,95.256601676,98.533308888,97.499855663,78.746660529,89.910474773
"2021-10-20 00:00:00",0.0314165914,0.0112047702,80.256106504,84.920718287,85.407523449,95.281233798,98.544719335,97.514635752,78.786460638,89.955918645
"2021-10-21 00:00:00",0.0314165914,0.011356186,80.334905793,85.011671335,85.475406433,95.310097477,98.556386196,97.528723023,78.831824829,90.007702284
"2021-10-22 00:00:00",0.0314165914,0.0116590176,80.407182546,85.095538215,85.538647097,95.335130483,98.565617119,97.538884334,78.873118025,90.054824329
"2021-10-23 00:00:00",0.0314165914,0.0116590176,80.504315451,85.16948446,85.597552008,95.35967352,98.572668519,97.542810295,78.912848145,90.100188288
"2021-10-24 00:00:00",0.0314165914,0.0116590176,80.546271225,85.203247966,85.621683314,95.368626606,98.575104457,97.545581562,78.92948207,90.11918095
"2021-10-25 00:00:00",0.0314165914,0.0116590176,80.572185085,85.245848339,85.650807304,95.377846948,98.579848126,97.553202545,78.948145661,90.140491089
"2021-10-26 00:00:00",0.0316639662,0.0116590176,80.607970892,85.302370948,85.690398412,95.393214185,98.587027733,97.563363856,78.974169706,90.170192096
"2021-10-27 00:00:00",0.0316639662,0.0116590176,80.659269758,85.37515006,85.738573433,95.411654869,98.595745827,97.577682066,79.006924309,90.207591391
"2021-10-28 00:00:00",0.0316639662,0.0116590176,80.716562306,85.453181273,85.791828728,95.430496437,98.60215619,97.588305255,79.041871884,90.247494627
"2021-10-29 00:00:00",0.0316639662,0.0116590176,80.768742596,85.522625717,85.844865046,95.448803494,98.607412688,97.600314077,79.075046417,90.2853734
"2021-10-30 00:00:00",0.0316639662,0.0116590176,80.847541885,85.581232493,85.892514521,95.467155092,98.614592294,97.605163793,79.106856175,90.321693868
"2021-10-31 00:00:00",0.0316639662,0.0116590176,80.875042308,85.60440843,85.910164097,95.473925585,98.617284647,97.60585661,79.118672561,90.33518585
"2021-11-01 00:00:00",0.0321587156,0.0118104335,80.898840751,85.638255302,85.932018038,95.482522329,98.621259072,97.616710738,79.134000036,90.352646846
"2021-11-02 00:00:00",0.0321587156,0.0118104335,80.926870029,85.681105776,85.96547778,95.492945325,98.626259156,97.629643315,79.154599975,90.376167912
"2021-11-03 00:00:00",0.0321587156,0.0119618493,80.973056637,85.744130986,86.006952093,95.506798109,98.63215669,97.641421198,79.182292078,90.407773513
"2021-11-04 00:00:00",0.0321587156,0.0119618493,81.036519152,85.822245565,86.058499366,95.523813427,98.639464504,97.64927312,79.21666808,90.447024126
"2021-11-05 00:00:00",0.0321587156,0.0121132651,81.107914481,85.891940109,86.106236432,95.539225206,98.643438929,97.657817859,79.248699468,90.483584333
"2021-11-06 00:00:00",0.0321587156,0.0125675125,81.197467141,85.958550087,86.14959395,95.553211619,98.648182598,97.660358186,79.279751018,90.518999121
"2021-11-07 00:00:00",0.0321587156,0.0125675125,81.249118576,85.99964986,86.173243506,95.561051137,98.650618536,97.661974758,79.297574748,90.539350304
"2021-11-08 00:00:00",0.0321587156,0.0125675125,81.271859311,86.037581699,86.193608401,95.56897974,98.653310889,97.669364803,79.312505621,90.556398416
"2021-11-09 00:00:00",0.0321587156,0.0204411348,81.294600045,86.079181673,86.21800248,95.576730173,98.657413521,97.679064236,79.329827767,90.57548431
"2021-11-10 00:00:00",0.0321587156,0.0205925506,81.346427766,86.14504135,86.256104542,95.590582957,98.662670019,97.68645428,79.357111604,90.606623751
"2021-11-11 00:00:00",0.0324060904,0.0210467981,81.417999379,86.215986395,86.297535059,95.605326596,98.669721418,97.695691835,79.387824876,90.641638973
"2021-11-12 00:00:00",0.0324060904,0.0213496297,81.479875331,86.271675337,86.340542214,95.617620386,98.674593295,97.702389063,79.415190367,90.672858328
"2021-11-13 00:00:00",0.0326534651,0.0215010455,81.566960005,86.326113779,86.376892457,95.631695884,98.677798476,97.705622207,79.442415881,90.703917856
"2021-11-14 00:00:00",0.0326534651,0.0222581246,81.625839115,86.359543818,86.39892158,95.638466376,98.679336963,97.707931596,79.458944824,90.722724054
"2021-11-15 00:00:00",0.0326534651,0.0225609562,81.651400406,86.39614179,86.421432454,95.645949553,98.682926767,97.712088496,79.474272298,90.740198368
"2021-11-16 00:00:00",0.0326534651,0.022712372,81.679077114,86.438742164,86.445957919,95.654279041,98.68651657,97.718092907,79.491419472,90.75976374
"2021-11-17 00:00:00",0.0329008398,0.0234694511,81.724029729,86.496598639,86.483841003,95.667107343,98.692542312,97.725482951,79.516930269,90.788812124
"2021-11-18 00:00:00",0.0329008398,0.0237722827,81.785729396,86.557039482,86.525490498,95.682207323,98.698439846,97.731487362,79.54538058,90.82127013
"2021-11-19 00:00:00",0.0329008398,0.0237722827,81.859768996,86.609477124,86.56311081,95.694857454,98.702798893,97.738415528,79.571696244,90.851317426
"2021-11-20 00:00:00",0.0329008398,0.0248321934,81.953728775,86.665999733,86.601431849,95.707685756,98.707542562,97.740955856,79.600029908,90.88357565
"2021-11-21 00:00:00",0.0329008398,0.0248321934,82.006614204,86.697178872,86.619606971,95.713966279,98.709337463,97.742572428,79.614622504,90.900237515
"2021-11-22 00:00:00",0.0329008398,0.0249836092,82.032880634,86.731192477,86.64176748,95.722117596,98.712158023,97.745574634,79.629576706,90.917298945
"2021-11-23 00:00:00",0.0329008398,0.0254378567,82.065493315,86.776627318,86.668833083,95.731560652,98.716901692,97.749500595,79.648438598,90.938795548
"2021-11-24 00:00:00",0.0331482146,1.1145718037,82.139004062,86.823562758,86.698789187,95.744255326,98.722029983,97.751809983,79.755672594,90.965419904
"2021-11-25 00:00:00",0.0333955893,2.3539102377,82.245127489,86.884420435,86.739475181,95.757885397,98.726517237,97.755505006,79.881698494,91.000288619
"2021-11-26 00:00:00",0.033642964,4.5470168813,82.349840639,86.932856476,86.775124697,95.770580071,98.731901942,97.7608166,80.077946156,91.031441379
"2021-11-27 00:00:00",0.0343850883,7.6723906891,82.474121397,86.967036815,86.796803456,95.778642302,98.733953258,97.763125989,80.339947982,91.055641706
"2021-11-28 00:00:00",0.0351272125,10.545657167,82.569315169,86.988962252,86.809547939,95.783898343,98.735363538,97.764742561,80.575680804,91.072023876
"2021-11-29 00:00:00",0.0358693367,12.374305948,82.642297061,87.02264239,86.830613561,95.792940514,98.738440512,97.768206644,80.734566289,91.092548204
"2021-11-30 00:00:00",0.0361167114,14.260341322,82.721272635,87.060740963,86.853562389,95.801804514,98.74228673,97.774211055,80.899517441,91.114977126
"2021-12-01 00:00:00",0.0368588356,16.442091779,82.834976307,87.110260771,86.887460086,95.813073822,98.746902192,97.777675138,81.094656952,91.145836871
"2021-12-02 00:00:00",0.0373535851,18.913652104,82.959609635,87.159363745,86.921357782,95.824476757,98.750620203,97.78137016,81.312741015,91.177415834
"2021-12-03 00:00:00",0.0376009598,22.099895069,83.067672195,87.197128852,86.947854044,95.833697099,98.755107457,97.78552706,81.580738521,91.203134508
"2021-12-04 00:00:00",0.038343084,25.245710011,83.196007503,87.22830799,86.969926962,95.841313903,98.75638953,97.788760205,81.844128452,91.227121734
"2021-12-05 00:00:00",0.038343084,27.332371338,83.28027162,87.252567694,86.985780924,95.845901803,98.757671602,97.789453021,82.019426232,91.243730324
"2021-12-06 00:00:00",0.038343084,28.965845135,83.344262989,87.280162065,87.005226114,95.852761381,98.761261406,97.791531471,82.160767941,91.261431058
"2021-12-07 00:00:00",0.0388378335,31.088997673,83.415482033,87.311007736,87.026992464,95.859620959,98.763697344,97.793378982,82.341291528,91.28077001
"2021-12-08 00:00:00",0.0388378335,33.368259914,83.518784904,87.357776444,87.055590908,95.870489382,98.768441012,97.798459638,82.541411884,91.308779524
"2021-12-09 00:00:00",0.0395799577,35.321069662,83.619796074,87.406962785,87.087999559,95.881357805,98.772928267,97.80215466,82.717526197,91.338054328
"2021-12-10 00:00:00",0.0400747072,37.557026981,83.696656231,87.439142324,87.11449582,95.890399976,98.776902692,97.806773437,82.909411244,91.360443294
"2021-12-11 00:00:00",0.0400747072,39.852793546,83.791321149,87.471738695,87.137795012,95.898595835,98.77933863,97.80839001,83.105752224,91.382685751
"2021-12-12 00:00:00",0.0400747072,41.014304252,83.856017657,87.495998399,87.1533862,95.903985504,98.781774568,97.81046846,83.208798577,91.398175559
"2021-12-13 00:00:00",0.0400747072,42.597507999,83.911723642,87.521508603,87.169634321,95.909865142,98.784851542,97.813239726,83.344307914,91.413638729
"2021-12-14 00:00:00",0.0403220819,44.458256931,83.971484177,87.550603575,87.189736443,95.918862771,98.788056724,97.817627565,83.503916613,91.432191869
"2021-12-15 00:00:00",0.0408168314,46.087036838,84.042174367,87.58486728,87.214086726,95.928083113,98.792415771,97.821784465,83.648396138,91.453861617
"2021-12-16 00:00:00",0.0408168314,47.699766668,84.117976815,87.627384287,87.24356108,95.938550651,98.798056891,97.82686512,83.794963653,91.479353871
"2021-12-17 00:00:00",0.0420537051,49.190455353,84.16998082,87.656979458,87.265765385,95.947503737,98.803954425,97.834255164,83.92661196,91.498479721
"2021-12-18 00:00:00",0.0427958293,50.584389332,84.247193547,87.684240363,87.287619326,95.95574414,98.807800643,97.837026431,84.051424726,91.518338107
"2021-12-19 00:00:00",0.0427958293,51.246984933,84.299550121,87.7054155,87.30277256,95.962336461,98.811262239,97.839566759,84.115102566,91.532762408
"2021-12-20 00:00:00",0.043043204,52.285545998,84.34538416,87.733176604,87.322349137,95.970532321,98.815364871,97.845340231,84.210065251,91.549823838
"2021-12-21 00:00:00",0.0432905787,52.980393166,84.39756445,87.762271575,87.343808919,95.979797206,98.82151882,97.852037458,84.280170366,91.568736587
"2021-12-22 00:00:00",0.0440327029,53.617248078,84.456619845,87.791366547,87.36710811,95.990398372,98.829724085,97.86196783,84.347475942,91.589527292
"2021-12-23 00:00:00",0.0442800777,53.952936937,84.512149546,87.820794985,87.391502189,96.003093046,98.836775485,97.867741302,84.391895289,91.610704243
"2021-12-24 00:00:00",0.0442800777,54.02803918,84.528367744,87.830548886,87.399472965,96.007680946,98.83933963,97.868895997,84.403735005,91.617616719
"2021-12-25 00:00:00",0.0442800777,54.02803918,84.528367744,87.830632253,87.399516761,96.007859117,98.83933963,97.868895997,84.403804993,91.617696632
"2021-12-26 00:00:00",0.0442800777,54.118283005,84.541941671,87.836884754,87.405823309,96.010977107,98.840878117,97.869588813,84.415201448,91.622771109
"2021-12-27 00:00:00",0.0442800777,54.383109263,84.572967789,87.856142457,87.422421793,96.019484766,98.845493579,97.874207591,84.447652768,91.636529468
"2021-12-28 00:00:00",0.0442800777,54.640516146,84.601349636,87.877484327,87.439939983,96.029284163,98.850878284,97.879057307,84.480314052,91.651180189
"2021-12-29 00:00:00",0.0442800777,54.986652696,84.644010549,87.901493931,87.4591224,96.040464385,98.858057891,97.885754535,84.522190485,91.668547952